fips,lat,lon,elevation,slope1,slope2,slope3,slope4,slope5,slope6,slope7,slope8,aspectN,aspectE,aspectS,aspectW,aspectUnknown,WAT_LAND,NVG_LAND,URB_LAND,GRS_LAND,FOR_LAND,CULTRF_LAND,CULTIR_LAND,CULT_LAND,SQ1,SQ2,SQ3,SQ4,SQ5,SQ6,SQ7
27107,47.32947,-96.463807,278,0.3136,0.6086,0.0762,0.0016,0,0,0,0,0.0192,0.0153,0.0208,0.0225,0.9222,0,0,0.115799993,13.0056572,9.968455315,76.7851181,0.124970101,76.91008759,1,1,1,4,1,1,1
27105,43.677686,-95.763132,509,0.091,0.5888,0.309,0.0112,0,0,0,0,0.0551,0.0893,0.0771,0.0987,0.6798,0,0,0.420299977,0.292908221,2.513728142,96.58882141,0.184243202,96.77306366,1,1,1,1,1,1,1
27109,44.00343,-92.406722,362,0.0228,0.2355,0.4565,0.224,0.0487,0.0125,0,0,0.1922,0.1737,0.1598,0.216,0.2583,0,0,0.492299974,2.300865173,20.42254066,76.73153687,0.052757621,76.78429413,1,1,1,1,1,1,1
27111,46.405725,-95.714578,404,0.0993,0.561,0.3053,0.0334,0.001,0,0,0,0.08,0.0971,0.0746,0.088,0.6603,46.54129791,0,1.051699996,8.24475956,19.29961967,19.97244453,4.890178204,24.86262321,1,1,1,1,1,1,1
27113,48.069247,-96.037725,347,0.2686,0.6146,0.1163,0.0005,0,0,0,0,0.0201,0.0386,0.0152,0.0429,0.8832,0,0,0.047499999,11.41981506,13.35296726,74.85001373,0.329705089,75.17971802,1,1,1,2,1,1,1
27115,46.10094,-92.763094,305,0.0718,0.4501,0.4089,0.068,0.0012,0,0,0,0.0752,0.1455,0.109,0.1484,0.5219,0,0,0.030399999,8.489418983,86.99921417,4.003507137,0.477459908,4.480967045,3,2,1,1,1,1,1
27117,44.015361,-96.257015,522,0.0725,0.5685,0.3441,0.0148,0.0001,0,0,0,0.0864,0.1382,0.0914,0.043,0.641,0,0,0.17459999,0.3772012,3.37858057,94.94185638,1.127761006,96.06961823,1,1,1,1,1,1,1
27119,47.774254,-96.400027,314,0.2797,0.657,0.0629,0.0004,0,0,0,0,0.0037,0.0084,0.0032,0.048,0.9367,0,0,0.103799999,6.208650589,11.27441025,81.14518738,1.267953038,82.41313934,1,1,1,3,1,1,1
27123,45.01525,-93.100141,270,0.038,0.3282,0.4225,0.163,0.0296,0.0184,0.0003,0,0.1129,0.1204,0.1479,0.2526,0.3662,4.682300091,0,39.93929672,3.024099827,25.35101509,26.329813,0.673474789,27.00328827,1,1,1,1,1,1,1
27121,45.589623,-95.446705,395,0.0523,0.3739,0.4641,0.1055,0.0041,0.0001,0,0,0.1139,0.1153,0.1718,0.1728,0.4262,0,0,0.160400003,10.88940048,52.26599121,31.61890411,5.065302849,36.68420792,1,1,1,1,1,1,1
27125,47.865487,-96.08718,342,0.3075,0.6251,0.0646,0.0028,0,0,0,0,0.0179,0.015,0.0079,0.0266,0.9326,0,0,0.694800019,15.17778683,13.11517525,69.8637085,1.148530006,71.01223755,1,1,1,1,1,1,1
27127,44.403536,-95.254242,325,0.135,0.6761,0.1844,0.0045,0,0,0,0,0.0461,0.0585,0.0375,0.0468,0.8111,0,0,0.368699968,0.293242991,2.516539097,96.69682312,0.124691397,96.82151794,1,1,1,1,1,1,1
27129,44.723697,-94.955617,330,0.1784,0.6869,0.1318,0.0029,0,0,0,0,0.0228,0.035,0.0234,0.0535,0.8653,0,0,0.168400005,0.293241322,2.516553879,96.69740295,0.324403286,97.02180481,1,1,1,1,1,1,1
27131,44.350943,-93.298503,316,0.0439,0.3863,0.4269,0.1143,0.0228,0.0058,0,0,0.1535,0.1316,0.1043,0.1804,0.4302,0,0,1.018199921,0.290547371,2.493437767,95.80917358,0.388641089,96.19781494,1,1,1,1,1,1,1
27133,43.669587,-96.263238,443,0.0506,0.397,0.4993,0.052,0.0011,0,0,0,0.0977,0.1818,0.1375,0.1354,0.4476,0,0,0.3037,0.292372912,2.509105921,96.41120911,0.483610898,96.89482117,1,1,1,1,1,1,1
27135,48.761066,-95.82153,334,0.2498,0.6267,0.1226,0.0009,0,0,0,0,0.0271,0.0575,0.0129,0.026,0.8765,0,0,0.102399997,5.930576324,16.11340904,77.80872345,0.044890869,77.85361481,1,1,1,2,1,1,1
27139,44.651932,-93.534553,295,0.0383,0.2829,0.4643,0.1959,0.0181,0.0005,0,0,0.168,0.1674,0.1577,0.1857,0.3212,0,0,1.245399952,2.409286976,14.69757748,81.36525726,0.282479286,81.6477356,1,1,1,1,1,1,1
27137,47.583852,-92.463645,488,0.0177,0.1613,0.3807,0.3139,0.0872,0.0382,0.001,0,0.1985,0.2165,0.2324,0.1736,0.179,0,0,1.86529994,49.12566376,22.40636444,26.57075691,0.03191359,26.60267067,2,2,1,1,1,1,1
27141,45.443171,-93.775092,289,0.0563,0.4082,0.4586,0.0758,0.0011,0,0,0,0.1159,0.1292,0.1394,0.151,0.4645,0,0,2.632099867,5.408228874,22.52412415,58.73564911,10.69989967,69.43554688,1,1,1,1,1,1,1
27143,44.575734,-94.230123,297,0.158,0.686,0.1506,0.0054,0,0,0,0,0.0331,0.0465,0.0399,0.0365,0.844,0,0,0.260600001,0.638932824,6.049457073,92.86702728,0.183985993,93.05101013,1,1,1,1,1,1,1
27145,45.555235,-94.610482,365,0.0454,0.3229,0.4361,0.1784,0.0162,0.001,0,0,0.1576,0.1603,0.1221,0.1917,0.3683,2.967099905,0,1.80339992,11.57976723,29.7811451,49.46096039,4.407629013,53.86858749,1,1,1,1,1,1,1
27147,44.015261,-93.220453,372,0.068,0.5138,0.3714,0.0462,0.0006,0,0,0,0.0895,0.0784,0.1034,0.1469,0.5818,0,0,0.540099978,0.291813731,2.504321337,96.22737122,0.436396807,96.66376495,1,1,1,1,1,1,1
27149,45.593461,-95.992315,341,0.1423,0.5845,0.2499,0.0228,0.0005,0,0,0,0.0693,0.077,0.0674,0.0595,0.7268,0,0,0.054400001,12.79913521,14.08313274,69.28104401,3.782289028,73.0633316,1,1,1,1,1,1,1
27151,45.27545,-95.690398,311,0.2016,0.6666,0.1277,0.0041,0,0,0,0,0.0307,0.0333,0.0274,0.0404,0.8682,0,0,0.116800003,0.462045968,4.249004364,93.29906464,1.873085022,95.17214966,1,1,1,2,1,1,1
27153,46.066569,-94.900576,402,0.0739,0.3976,0.41,0.1139,0.0046,0,0,0,0.0999,0.1825,0.0704,0.1757,0.4715,0,0,1.932799935,7.895765781,16.47607613,71.3449707,2.350387096,73.69535828,1,1,1,1,1,1,1
27155,45.76984,-96.475049,316,0.3642,0.6189,0.0169,0,0,0,0,0,0.0037,0.0071,0.0007,0.0054,0.9831,0,0,0.226799995,7.98786068,20.83876038,70.87984467,0.066736601,70.94657898,1,1,1,2,1,1,1
27157,44.289693,-92.233341,327,0.0103,0.115,0.4663,0.2885,0.052,0.0626,0.0053,0,0.2477,0.2106,0.1606,0.2558,0.1253,0,0,1.213399887,1.436048508,9.478504181,87.3500824,0.521967888,87.87204742,1,1,1,1,1,1,1
27159,46.586784,-94.988331,401,0.0865,0.4858,0.381,0.0465,0.0002,0,0,0,0.087,0.1282,0.1072,0.1053,0.5723,0,0,0.519800007,10.71113014,32.43964767,43.82990265,12.4995203,56.329422,1,1,1,1,1,1,1
27161,44.01846,-93.589844,344,0.0889,0.5441,0.3327,0.0323,0.0019,0.0001,0,0,0.0882,0.1142,0.0647,0.0999,0.633,0,0,0.522899985,1.589734674,15.76856804,81.86846924,0.250327706,82.1187973,1,1,1,1,1,1,1
27163,45.037929,-92.890117,278,0.046,0.3714,0.4413,0.1268,0.0137,0.0008,0,0,0.1301,0.188,0.1304,0.1341,0.4174,0,0,4.706399918,1.114881516,7.608985901,82.47904968,4.090679169,86.56973267,1,1,1,1,1,1,1
27165,43.978366,-94.614128,322,0.1492,0.6281,0.2111,0.0115,0.0001,0,0,0,0.0581,0.0634,0.0397,0.0615,0.7773,0,0,0.232500002,0.291211903,2.499145746,96.02849579,0.948647022,96.97714233,1,1,1,1,1,1,1
27167,46.362335,-96.476657,296,0.3643,0.6209,0.0148,0,0,0,0,0,0.0022,0.0034,0.0026,0.0066,0.9852,0,0,0.061900001,20.80644798,6.690406799,71.57032776,0.870919883,72.44124603,1,1,1,4,1,1,1
27169,43.982268,-91.776708,378,0.0097,0.1261,0.4009,0.2433,0.0769,0.1111,0.0307,0.0013,0.2231,0.1939,0.1966,0.2506,0.1358,0,0,0.354399979,5.603497028,52.24004745,41.70397568,0.098078214,41.80205536,1,1,2,1,1,1,2
27171,45.175091,-93.966397,292,0.0483,0.3505,0.4638,0.1293,0.0079,0.0002,0,0,0.125,0.1757,0.1328,0.1677,0.3988,0,0,1.59800005,3.273713589,26.32657433,67.85301208,0.948703527,68.80171204,1,1,1,1,1,1,1
27173,44.715736,-95.862756,322,0.1604,0.6793,0.1587,0.0016,0,0,0,0,0.034,0.0529,0.0233,0.0501,0.8397,0,0,0.135600001,0.899482846,8.71217823,89.98207092,0.270670086,90.25273895,1,1,1,2,1,1,1
28001,31.486218,-91.351781,99,0.0119,0.1492,0.5148,0.3043,0.0182,0.0016,0,0,0.1589,0.2242,0.2334,0.2224,0.1611,0,0,0.394199967,5.801097393,64.71177673,28.07956505,1.013360977,29.09292603,1,1,1,1,1,1,1
28003,34.886648,-88.581014,131,0.0619,0.4306,0.4104,0.089,0.008,0.0001,0,0,0.1132,0.1382,0.1128,0.1433,0.4925,0,0,0.911299944,4.971325874,47.17229843,46.66639709,0.278679788,46.94507599,3,2,1,1,1,1,1
28005,31.203933,-90.795542,115,0.0218,0.2343,0.5691,0.1697,0.0051,0,0,0,0.1647,0.1781,0.1887,0.2124,0.2561,0,0,0.335349798,8.922981262,90.71511841,0,0.026550179,0.026550179,1,1,1,1,1,1,1
28007,33.09047,-89.588622,136,0.0205,0.2517,0.5207,0.1965,0.0104,0.0002,0,0,0.1747,0.1713,0.1711,0.2107,0.2722,0,0,0.666799963,7.887143612,81.56861877,9.736867905,0.140569806,9.877437592,3,2,1,1,1,1,1
28009,34.810773,-89.200029,149,0.0084,0.1028,0.3558,0.4645,0.0655,0.003,0,0,0.1458,0.2533,0.2379,0.2518,0.1112,0,0,0.326099992,8.024947166,82.85834503,8.737389565,0.053218339,8.790607452,3,2,1,1,1,1,1
28011,33.799278,-90.884476,42,0.228,0.708,0.061,0.0028,0.0002,0,0,0,0.0129,0.0194,0.0115,0.0202,0.936,0,0,0.184400007,1.866253495,20.63928795,30.02641678,47.28364182,77.31005859,1,1,1,4,1,1,1
28013,33.936634,-89.337114,93,0.0483,0.3413,0.4666,0.1387,0.0049,0.0002,0,0,0.0832,0.1844,0.1393,0.2035,0.3896,0,0,0.2755,4.699552059,51.52181244,42.81917572,0.683958113,43.50313568,3,2,1,2,1,1,1
28015,33.440795,-89.918887,126,0.0125,0.156,0.5156,0.3071,0.0088,0,0,0,0.2093,0.2151,0.1978,0.2093,0.1685,0,0,0.329899997,6.551018715,72.50926208,17.66717148,2.94264698,20.60981941,3,2,1,1,1,1,1
28017,33.921654,-88.945808,102,0.0368,0.2995,0.495,0.1634,0.0053,0,0,0,0.0771,0.2395,0.1454,0.2017,0.3363,0,0,0.527199984,4.028803825,44.28020859,50.81903076,0.34475711,51.16378784,2,2,1,2,1,1,2
28019,33.345964,-89.251332,168,0.0161,0.2213,0.562,0.1937,0.0069,0,0,0,0.1504,0.1998,0.1782,0.2342,0.2374,0,0,0.401949793,8.912520409,90.60877991,0,0.076750197,0.076750197,3,2,1,1,1,1,1
28021,31.97281,-90.915424,65,0.0334,0.2582,0.5343,0.169,0.0049,0.0002,0,0,0.1698,0.1815,0.1631,0.194,0.2916,0,0,0.459799975,8.738716125,89.30380249,0.902118087,0.595563173,1.49768126,1,1,1,1,1,1,1
28023,32.048448,-88.685964,106,0.0282,0.2652,0.5261,0.1739,0.0062,0.0004,0,0,0.1487,0.1856,0.1841,0.1882,0.2934,0,0,0.415845901,8.906457901,90.54714203,0,0.130554095,0.130554095,3,2,1,1,1,1,1
28025,33.661734,-88.783326,67,0.0471,0.4245,0.456,0.0721,0.0003,0,0,0,0.1123,0.1501,0.1156,0.1504,0.4716,6.954299927,0,0.614199996,18.54677582,39.65070343,33.81932831,0.414691508,34.23402023,1,1,1,2,1,1,3
28027,34.22867,-90.603165,49,0.1656,0.7039,0.124,0.0065,0,0,0,0,0.0274,0.0384,0.0259,0.0388,0.8695,0,0,0.375400007,3.909715176,9.130854607,31.19797897,55.38605118,86.58403015,1,1,1,3,1,1,1
28029,31.866915,-90.448758,123,0.0186,0.1969,0.5644,0.2146,0.0055,0,0,0,0.2046,0.2115,0.1756,0.1928,0.2155,1.981099963,0,1.284115076,8.656645775,88.00745392,0,0.070684813,0.070684813,1,1,1,1,1,1,1
28031,31.633331,-89.548897,102,0.029,0.2633,0.5388,0.167,0.0019,0,0,0,0.1562,0.177,0.1778,0.1967,0.2923,0,0,0.766815245,8.870295525,90.17950439,0,0.183384702,0.183384702,3,2,1,2,1,1,1
28033,34.874266,-89.99324,99,0.0354,0.2878,0.4872,0.1805,0.0091,0,0,0,0.1452,0.1934,0.1815,0.1567,0.3232,1.986400008,0,1.797899842,8.564115524,47.99437714,34.05744934,5.599759102,39.65720749,2,2,1,2,1,1,1
28035,31.18858,-89.259447,80,0.029,0.2822,0.5555,0.1321,0.0012,0,0,0,0.1276,0.1914,0.1768,0.193,0.3112,0,0,0.363129884,8.892603874,90.40629578,2.98E-08,0.337970108,0.337970138,3,2,1,2,1,1,1
28037,31.477798,-90.895884,84,0.0156,0.192,0.487,0.284,0.02,0.0014,0,0,0.1566,0.1954,0.1999,0.2405,0.2076,0,0,0.454399973,8.828061104,89.74547577,0.961432993,0.01063011,0.972063124,1,1,1,1,1,1,1
28039,30.855431,-88.642268,42,0.0528,0.3991,0.4662,0.0803,0.0016,0,0,0,0.0988,0.1263,0.1449,0.1781,0.4519,0,0,0.596599996,8.553772926,88.14424133,2.309483528,0.395902514,2.705386162,3,3,1,3,1,1,1
28041,31.212846,-88.634811,59,0.0241,0.2361,0.5721,0.166,0.0017,0,0,0,0.1521,0.2064,0.1585,0.2228,0.2602,0,0,0.360649914,8.909598351,90.57910156,0,0.150650099,0.150650099,3,3,1,3,1,1,1
28043,33.770031,-89.80274,83,0.0254,0.2342,0.4238,0.2831,0.0298,0.0037,0,0,0.1884,0.2326,0.146,0.1734,0.2596,0,0,0.425399989,6.807727814,72.22383118,20.04911804,0.493922591,20.54304123,3,2,1,1,1,1,1
28045,30.391437,-89.47985,8,0.0837,0.5139,0.3756,0.0265,0.0001,0,0,0,0.0987,0.0925,0.1175,0.0935,0.5976,0.986799955,0,1.598200083,26.30699539,54.38208389,16.65149307,0.074427359,16.72591972,2,2,1,3,1,1,1
28047,30.416536,-89.083376,11,0.0329,0.2382,0.1889,0.0264,0.0012,0,0,0,0.0546,0.049,0.068,0.0449,0.2711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28049,32.267924,-90.4659,83,0.0301,0.2586,0.533,0.1737,0.0046,0,0,0,0.1701,0.1515,0.1493,0.2404,0.2887,0,0,0.731099963,7.853256226,82.77108002,8.611971855,0.032592092,8.644563675,1,1,1,1,1,1,1
28051,33.125942,-90.091197,91,0.0168,0.2246,0.5443,0.2074,0.0069,0,0,0,0.1596,0.1989,0.1916,0.2085,0.2414,0,0,0.634499967,5.715879917,56.05651855,26.94200134,10.65110016,37.5931015,2,2,1,1,1,1,1
28053,33.132978,-90.523911,33,0.176,0.5695,0.2146,0.0386,0.0013,0,0,0,0.0586,0.0667,0.0544,0.0748,0.7455,0,0,0.221599996,2.968872547,11.15459728,67.76124573,17.89368057,85.65493011,1,1,1,3,1,1,1
28055,32.754977,-90.988552,32,0.1492,0.5912,0.2279,0.0313,0.0004,0,0,0,0.0631,0.0684,0.0582,0.0699,0.7404,0,0,0.047800001,11.38255787,15.32969761,61.69790649,11.54203987,73.23994446,1,1,1,3,1,1,1
28057,34.281075,-88.363127,118,0.0175,0.1657,0.3551,0.3394,0.1066,0.0157,0,0,0.1664,0.2293,0.1976,0.2235,0.1832,0,0,0.439552665,8.915558815,90.63964081,4.66E-10,0.005247297,0.005247298,3,2,1,1,1,1,1
28059,30.458491,-88.619991,5,0.1808,0.5878,0.2191,0.0115,0.0008,0,0,0,0.0479,0.0615,0.0561,0.0659,0.7686,19,0,44.6751976,4.143064499,28.37742805,3.648953676,0.155356407,3.804310083,2,2,1,3,1,1,1
28061,32.016989,-89.11943,133,0.0155,0.1768,0.4908,0.299,0.0177,0.0002,0,0,0.1504,0.2231,0.1981,0.2361,0.1923,0,0,0.812249184,8.878725052,90.26517487,0,0.043850761,0.043850761,3,2,1,1,1,1,1
28063,31.733633,-91.043878,89,0.0182,0.1943,0.5401,0.2371,0.01,0.0003,0,0,0.2028,0.1889,0.1576,0.2382,0.2125,0,0,0.476726145,8.911772728,90.60122681,9.31E-10,0.01027385,0.010273851,1,1,1,1,1,1,1
28065,31.564734,-89.826626,139,0.0229,0.2373,0.5787,0.1604,0.0007,0,0,0,0.1736,0.1903,0.1587,0.2172,0.2602,0,0,0.662199974,10.3397522,79.78058624,8.965130806,0.252331197,9.217461586,3,2,1,1,1,1,1
28067,31.621044,-89.167262,81,0.0263,0.261,0.5481,0.1613,0.0033,0,0,0,0.1881,0.1814,0.1712,0.172,0.2873,0,0,0.715789676,8.879220963,90.27027893,0,0.134710297,0.134710297,3,2,1,1,1,1,1
28069,32.750136,-88.625631,112,0.013,0.1348,0.3986,0.3818,0.0671,0.0047,0,0,0.1834,0.2211,0.2298,0.2179,0.1478,0,0,0.331547469,8.922872543,90.7140274,0,0.031552549,0.031552549,3,2,1,1,1,1,1
28071,34.349298,-89.485903,114,0.031,0.1996,0.369,0.3555,0.0431,0.0018,0,0,0.1615,0.1999,0.1907,0.2173,0.2306,0,0,0.756299973,9.084137917,78.03868103,12.08825016,0.032631081,12.12088108,3,2,1,1,1,1,1
28073,31.197135,-89.514952,106,0.0298,0.2985,0.5614,0.108,0.0023,0,0,0,0.1328,0.1805,0.1832,0.1752,0.3283,0,0,1.125999928,8.594340324,88.3239975,1.855144143,0.100518502,1.955662608,3,2,1,2,1,1,1
28075,32.403998,-88.660449,143,0.0145,0.1526,0.4196,0.3576,0.053,0.0027,0,0,0.1981,0.1907,0.1934,0.2507,0.1671,0,0,1.270092607,8.837885857,89.85001373,0,0.042007469,0.042007469,3,2,1,1,1,1,1
28077,31.550009,-90.10753,72,0.0319,0.2753,0.5027,0.1819,0.0081,0.0001,0,0,0.1279,0.1613,0.1937,0.2099,0.3072,0,0,0.329399973,8.273900032,78.44123077,12.82554817,0.129921094,12.95546913,3,3,1,2,1,1,1
28079,32.753268,-89.522568,118,0.0398,0.2819,0.4902,0.1815,0.0066,0,0,0,0.1744,0.1635,0.1408,0.1996,0.3217,0,0,1.28550005,7.791587353,82.11611938,8.806793213,0,8.806793213,3,2,1,1,1,1,1
28081,34.288965,-88.680887,104,0.0151,0.2033,0.4911,0.2668,0.0219,0.0018,0,0,0.1236,0.2068,0.1879,0.2633,0.2184,0,0,1.761999965,4.224392891,34.73578644,59.14355087,0.1342711,59.27782059,3,2,1,1,1,1,1
28083,33.54979,-90.294934,37,0.1929,0.6664,0.1344,0.0063,0,0,0,0,0.0328,0.0349,0.0366,0.0364,0.8593,0,0,0,4.991260529,50.74345016,0,44.26528931,44.26528931,1,1,1,2,1,1,1
28085,31.535216,-90.453566,141,0.0255,0.2834,0.5683,0.1216,0.0012,0,0,0,0.1642,0.1726,0.1554,0.1989,0.3089,0,0,0.538464248,8.902898788,90.51100159,0,0.04763576,0.04763576,1,1,1,1,1,1,1
28087,33.471424,-88.439723,59,0.0543,0.4998,0.3989,0.0462,0.0008,0,0,0,0.1009,0.0775,0.1016,0.1659,0.5541,0,0,0.49756363,10.59724236,88.59507751,0.220764607,0.089351453,0.310116053,3,2,1,1,1,1,1
28089,32.63437,-90.03416,92,0.0402,0.3634,0.5118,0.0843,0.0003,0,0,0,0.1414,0.1092,0.1595,0.1863,0.4036,25.93309975,2.982500076,0.659099996,5.105084419,52.38653946,12.72788429,0.2057928,12.93367672,2,2,1,2,1,1,1
28091,31.230126,-89.821736,56,0.0462,0.4148,0.4615,0.0761,0.0014,0,0,0,0.1051,0.1066,0.158,0.1693,0.461,0,0,0.464300007,8.739562035,89.49842834,1.265463233,0.032246798,1.297710061,3,3,1,2,1,1,1
28093,34.76619,-89.504231,156,0.0133,0.1869,0.5177,0.2734,0.0087,0,0,0,0.1701,0.2174,0.1944,0.2179,0.2002,0,0,0.652499974,8.447537422,86.51971436,4.336579323,0.043669399,4.380248547,3,2,1,1,1,1,1
28095,33.89003,-88.485038,78,0.036,0.3858,0.4804,0.0963,0.0015,0,0,0,0.1326,0.1019,0.1504,0.1933,0.4218,0,0,0.659499943,7.26235199,51.23978806,40.46739197,0.370967388,40.83835983,3,2,1,1,1,1,1
28097,33.500714,-89.639625,120,0.0196,0.1884,0.5623,0.2259,0.0038,0,0,0,0.1331,0.2394,0.1871,0.2324,0.208,0,0,0.297299981,8.580375671,88.31149292,2.107936621,0.70289439,2.81083107,3,2,1,2,1,1,1
28099,32.752518,-89.119274,152,0.023,0.2341,0.5387,0.1952,0.0089,0.0001,0,0,0.169,0.1827,0.1514,0.2398,0.2571,0,0,0.68900001,8.546952248,87.54093933,3.181903124,0.04120554,3.223108768,3,2,1,1,1,1,1
28101,32.40197,-89.118412,119,0.0249,0.2601,0.5552,0.1573,0.0025,0,0,0,0.1518,0.2118,0.1781,0.1733,0.285,0,0,0.559399962,7.878318787,83.67311096,7.876562595,0.0126075,7.88917017,3,2,1,1,1,1,1
28103,33.10627,-88.565787,60,0.05,0.4337,0.4302,0.0822,0.0037,0.0002,0,0,0.1237,0.1503,0.1062,0.1361,0.4837,2,0,0.471799999,14.43515968,72.41704559,10.00590801,0.670086503,10.67599487,1,1,1,2,1,1,1
28105,33.422313,-88.876151,92,0.0478,0.4379,0.4245,0.0886,0.0012,0,0,0,0.1034,0.1556,0.0998,0.1555,0.4857,0,0,0.393600672,8.915895462,90.64310455,0,0.047399279,0.047399279,1,1,1,2,1,1,1
28107,34.365205,-89.963065,90,0.0444,0.342,0.4985,0.1139,0.0012,0,0,0,0.1613,0.1499,0.1002,0.2022,0.3864,0,0,1.108199954,3.017347336,23.3476429,66.85530853,5.671503067,72.52680969,2,2,1,1,1,1,1
28109,30.773791,-89.586832,59,0.0434,0.3654,0.526,0.0649,0.0003,0,0,0,0.1034,0.1434,0.1355,0.2089,0.4088,0,0,0.767451942,8.866684914,90.14281464,0,0.223048106,0.223048106,3,3,1,2,1,1,1
28111,31.169307,-88.988755,76,0.0272,0.2816,0.567,0.1229,0.0013,0,0,0,0.1847,0.1965,0.1331,0.1769,0.3088,0,0,0.138715878,8.940765381,90.89593506,0,0.024584111,0.024584111,3,3,1,2,1,1,1
28113,31.177517,-90.397725,117,0.0339,0.3365,0.5416,0.0867,0.0013,0,0,0,0.1317,0.1731,0.1609,0.1639,0.3704,0,0,0.880899966,8.617251396,88.25688171,2.165235519,0.079730913,2.244966507,1,1,1,1,1,1,1
28115,34.227081,-89.037239,125,0.0151,0.1825,0.463,0.3147,0.0242,0.0005,0,0,0.1585,0.2219,0.224,0.198,0.1976,0,0,0.826900005,8.607111931,87.48225403,3.071941137,0.01179317,3.083734274,3,2,1,1,1,1,1
28117,34.620866,-88.52224,111,0.0313,0.3054,0.4581,0.1932,0.012,0,0,0,0.1041,0.2186,0.1375,0.2031,0.3367,0,0,0.965299964,5.807736874,53.34322357,39.8262825,0.057457391,39.88373947,3,2,1,1,1,1,1
28121,32.262057,-89.946552,140,0.026,0.2552,0.5344,0.1792,0.0052,0,0,0,0.1572,0.1684,0.1716,0.2216,0.2812,0,0,0.806398213,8.875325203,90.23067474,7.45E-09,0.087601744,0.087601751,3,2,1,1,1,1,1
28119,34.25264,-90.290525,46,0.1823,0.6879,0.1246,0.0052,0,0,0,0,0.0276,0.0377,0.0251,0.0394,0.8702,0,0,0.023099998,0.528658748,8.055220604,59.31750107,32.07551956,91.39302063,1,1,1,2,1,1,1
28123,32.427127,-89.533209,143,0.04,0.3498,0.5007,0.1077,0.0018,0,0,0,0.1691,0.1629,0.1304,0.1478,0.3898,0,0,0.57310003,8.295495033,86.6257019,4.47160387,0.034099191,4.505702972,1,1,1,2,1,1,2
28125,32.89249,-90.827388,33,0.1311,0.5356,0.2968,0.0365,0,0,0,0,0.0859,0.0769,0.0777,0.0928,0.6667,0,0,0.036499999,5.354027748,65.63066864,25.2685585,3.710246086,28.97880363,1,1,1,3,1,1,1
28127,31.902503,-89.917707,140,0.0159,0.1774,0.5318,0.2631,0.0118,0,0,0,0.2436,0.1886,0.1454,0.2291,0.1933,0,0,0.754899979,7.419279099,80.31943512,11.36711597,0.139270201,11.5063858,3,2,1,1,1,1,1
28129,32.019034,-89.494973,115,0.0323,0.2817,0.5012,0.1762,0.0086,0,0,0,0.1536,0.219,0.187,0.1264,0.314,0,0,0.630864322,9.970293999,89.0553894,0.106316701,0.237135693,0.343452394,3,2,1,1,1,1,1
28131,30.790184,-89.112297,50,0.0441,0.3688,0.5283,0.0585,0.0003,0,0,0,0.1367,0.18,0.1405,0.1299,0.4129,0,0,0.493307918,8.905080795,90.5331192,0,0.0684921,0.0684921,3,2,1,2,1,1,1
28133,33.605529,-90.59509,34,0.1551,0.6422,0.1884,0.0142,0.0001,0,0,0,0.0434,0.0586,0.042,0.0587,0.7973,0,0,4.784699917,8.119112015,26.91545868,20.92351913,39.25720978,60.18072891,1,1,1,3,1,1,1
28135,33.955891,-90.172833,41,0.1875,0.6882,0.1165,0.0078,0,0,0,0,0.024,0.0361,0.0244,0.0398,0.8757,0,0,0.218400002,3.759928703,25.9877739,51.18464661,18.84925079,70.0338974,1,1,1,2,1,1,1
28137,34.649553,-89.943105,94,0.0521,0.3819,0.4765,0.0892,0.0003,0,0,0,0.1393,0.1512,0.1178,0.1577,0.434,0,2.975899696,0.43689999,2.37716198,13.55538273,71.92985535,8.724801064,80.65465546,1,1,1,1,1,1,1
28139,34.763618,-88.918819,169,0.0132,0.1613,0.4906,0.3114,0.0231,0.0004,0,0,0.2133,0.2052,0.1993,0.2077,0.1745,0,0,0.746900022,8.189722061,83.42605591,7.609974384,0.02734803,7.637322426,3,2,1,1,1,1,1
28141,34.737699,-88.236067,171,0.0172,0.1874,0.5256,0.2597,0.0101,0,0,0,0.1632,0.2292,0.1895,0.2135,0.2046,0,0,0.935199916,7.277606964,72.97389984,18.8096447,0.003649191,18.81329346,3,2,1,1,1,1,1
28143,34.652201,-90.37177,54,0.1751,0.6039,0.1943,0.0267,0,0,0,0,0.0551,0.0578,0.0511,0.057,0.779,0,0,0.246699989,5.070354939,19.82988739,35.92250824,38.93054962,74.85305786,1,1,1,4,1,1,1
28145,34.489101,-89.0023,143,0.0143,0.1652,0.4294,0.3381,0.0489,0.0041,0,0,0.1659,0.202,0.2212,0.2314,0.1795,0,0,0.890699983,6.662536144,64.09833527,28.33264542,0.015783651,28.34842873,3,2,1,1,1,1,1
28147,31.164492,-90.103431,121,0.0305,0.3167,0.557,0.0947,0.0011,0,0,0,0.1449,0.1811,0.1635,0.1633,0.3472,0,0,0.875699997,9.879203796,82.14592743,7.002030373,0.097137898,7.099168301,3,2,1,1,1,1,1
28149,32.357005,-90.851791,79,0.0132,0.1711,0.5448,0.2573,0.0136,0,0,0,0.177,0.2237,0.2223,0.1927,0.1843,0,0,0.791899979,7.803929806,82.72400665,8.406751633,0.273411512,8.680163383,1,1,1,1,1,1,1
